1500 800
2000 1420
2500 2400
3000 3660
3500 5350
4000 7310
4500 9970
5000 13280
5500 16770
6000 20760
6500 25920
7000 31210
7500 39260
8000 47040
8500 59040
9000 69410
9500 81380
10000 93040
