1500 510
2000 1020
2500 1870
3000 2900
3500 4420
4000 6690
4500 9840
5000 13250
5500 17260
6000 21780
6500 27370
7000 33470
7500 41290
8000 48350
8500 57580
9000 69100
9500 79880
10000 91120
